,art_id,to_pick,weight,volume,tour_id,box_position_on_cart,box_type,order_time_sec,num_cluster
28222,445844,1,0.18899999999999997,569.8,218800,5,4,1.9514030000000002,0
28223,811410,1,0.142,989.33,218800,5,4,1.956347,0
28224,281570,1,0.535,932.18,218800,5,4,7.688746,0
28225,520827,1,0.57,1344.0,218800,5,4,5.656557,0
28226,278401,2,0.344,508.97,218800,5,4,6.506111000000001,0
28227,973444,4,0.228,359.42,218800,5,4,59.628298,0
28228,655874,1,0.22,666.43,218800,5,4,5.06072,0
28229,275727,1,0.33,710.5,218800,5,4,1.076489,0
28230,696680,1,0.026000000000000002,56.55,218800,5,4,1.299179,0
28231,234072,1,0.504,997.15,218800,5,4,8.984425,0
28232,630575,1,0.198,607.6,218800,5,4,3.266874,0
28233,281581,1,0.535,932.18,218800,5,4,6.529788000000001,0
28234,458487,1,1.1,3874.5,218800,5,4,2.7532200000000002,0
28235,179417,1,0.021,30.63,218800,5,4,4.624395000000001,0
28236,403424,1,0.546,1344.0,218800,5,4,3.444176,0
28237,46443,1,0.84,2860.0,218800,5,4,4.52531,0
28238,655884,1,0.593,7722.0,218800,5,4,6.0426470000000005,0
28239,811776,1,0.15,1413.75,218800,5,4,2.306865,0
28240,523949,1,0.026000000000000002,56.55,218800,5,4,1.352149,0
28241,897528,1,0.004,7.15,218800,5,4,4.800714,0
28242,450911,1,0.025,67.71,218800,5,4,6.839577,0
28243,420673,1,0.326,627.2,218800,5,4,2.492848,0
28244,10603,1,0.024,39.2,218800,5,4,29.373002000000003,0
28245,357034,1,0.326,627.2,218800,5,4,2.5004750000000002,0
28246,607610,1,0.23199999999999998,434.11,218800,5,4,1.941699,0
28247,505899,1,0.58,997.15,218800,5,4,8.190466,0
28248,508280,3,0.321,360.0,218800,5,4,13.725952000000001,0
28249,966744,3,0.82,6167.7,212835,4,1,65.041313,1
28250,452937,1,0.168,173.95,227269,42,3,1.8953280000000001,2
28251,453121,2,0.015,52.02,227269,42,3,8.401164000000001,2
28252,472381,1,0.038,149.04,227269,42,3,0.9711810000000001,2
28253,627037,1,0.016,93.1,227269,42,3,4.445600000000001,2
28254,453074,1,0.133,193.52,227269,42,3,2.2652460000000003,2
28255,821232,1,0.017,100.8,227269,42,3,1.382622,2
28256,453053,1,0.133,193.52,227269,42,3,0.9346570000000001,2
28257,452996,1,0.071,207.0,227269,42,3,1.3589470000000001,2
28258,472380,1,0.038,149.04,227269,42,3,2.003655,2
28259,453168,1,0.044000000000000004,141.36,227269,42,3,2.612344,2
28260,452987,1,0.03,89.54,227269,42,3,1.465951,2
28261,821234,1,0.017,100.8,227269,42,3,2.167376,2
28262,453124,1,0.015,52.02,227269,42,3,1.4154170000000001,2
28263,556977,1,0.149,588.0,213417,5,6,2.3728990000000003,0
28264,380838,1,0.04,382.5,227354,5,6,8.182138,0
28265,617916,1,0.996,13825.76,212924,6,1,12.555008,1
28266,503358,1,1.6480000000000001,2760.47,212924,6,1,9.635423000000001,1
28267,403425,1,0.794,1409.41,212924,6,1,2.4416010000000004,1
28268,305641,1,0.054000000000000006,244.5,212924,6,1,0.990052,1
28269,503361,1,1.021,2021.25,212924,6,1,3.9999460000000004,1
28270,445294,1,1.06,1517.88,212924,6,1,7.759004000000001,1
28271,810006,1,0.35,1544.57,227354,5,6,2.5491620000000004,0
28272,595030,2,0.28300000000000003,583.2,213318,35,3,13.62758,2
28273,265394,1,0.024,261.14,213318,35,3,18.124982000000003,2
28274,303077,1,0.034,237.6,213318,35,3,6.6538070000000005,2
28275,577289,1,0.231,691.25,227267,20,5,1.9829430000000001,2
28276,359602,1,0.02,71.39,227267,20,5,3.0645580000000003,2
28277,916795,1,0.245,564.61,227267,20,5,8.909539,2
28278,970969,1,0.28,617.13,227267,20,5,9.347019000000001,2
28279,817328,1,0.083,472.5,227267,20,5,1.8826530000000001,2
28280,359585,1,0.018000000000000002,75.2,227267,20,5,13.758121000000001,2
28281,606520,1,0.29100000000000004,459.17,227267,20,5,7.991210000000001,2
28282,999986,2,0.095,1045.0,227267,20,5,3.774204,2
28283,815509,1,0.231,691.25,227267,20,5,3.9016930000000003,2
28284,832650,1,0.344,499.32,227267,20,5,12.142057000000001,2
28285,724114,1,0.065,615.6,227267,20,5,3.5554870000000003,2
28286,397004,1,0.013000000000000001,27.51,227267,20,5,2.1054,2
28287,435588,1,0.059000000000000004,529.2,227267,20,5,2.7961620000000003,2
28288,999987,1,0.095,1045.0,227267,20,5,6.42365,2
28289,825893,1,0.22899999999999998,693.0,227267,20,5,2.8265390000000004,2
28290,331153,1,0.128,326.8,227267,20,5,2.08006,2
28291,810420,1,0.006,20.25,227267,20,5,3.3106820000000003,2
28292,820015,1,0.442,950.04,227267,20,5,2.5136420000000004,2
28293,708992,1,0.01,69.31,227267,20,5,2.671643,2
28294,351360,1,0.016,25.2,227267,20,5,2.9760310000000003,2
28295,821232,1,0.017,100.8,227267,20,5,11.362599000000001,2
28296,910950,8,0.561,1756.19,216610,6,4,17.688507,0
28297,46443,2,0.84,2860.0,216610,6,4,16.513424,0
28298,361703,1,5.34,33411.05,216610,6,4,8.350996,4
28299,646324,1,0.07,393.6,227263,26,3,4.8163920000000005,2
28300,356438,1,0.3,480.0,227263,26,3,2.3633390000000003,2
28301,812946,1,0.159,935.71,227263,25,3,3.703402,2
28302,658681,1,0.061,70.57,227263,25,3,3.2412360000000002,2
28303,616799,1,0.309,221.18,216609,3,2,7.034387000000001,1
28304,324753,1,0.28,438.4,216609,3,2,3.5241110000000004,1
28305,224088,5,0.447,586.19,216609,3,2,31.659204000000003,1
28306,616794,1,0.309,221.18,216609,3,2,5.759354,1
28307,382283,2,0.626,1554.0,216609,3,2,15.603366000000001,1
28308,601897,5,0.46,586.19,216609,3,2,33.665357,1
28309,485352,1,0.026000000000000002,1620.0,216609,3,2,14.536705000000001,1
28310,618255,1,7.001,37833.75,216609,3,2,22.982188,4
28311,331778,1,0.816,1217.37,216609,3,2,4.577431000000001,1
28312,616814,1,0.309,221.18,216609,3,2,4.599046,1
28313,535831,1,0.006999999999999999,144.0,216609,3,2,4.153289,1
28314,382283,1,0.626,1554.0,216609,3,2,3.4466110000000003,1
28315,317383,1,0.43,889.2,216609,3,2,5.286837,1
28316,155849,1,0.306,592.8,216609,3,2,5.823219,1
28317,616791,1,0.341,241.92,216609,3,2,4.008285,1
28318,137425,1,1.04,8574.8,216609,3,2,2.1139010000000003,1
28319,616735,1,0.309,221.18,216609,3,2,5.373539,1
28320,486146,1,0.019,260.0,216609,3,2,4.228498,1
28321,520230,1,0.38,1290.0,216614,5,4,2.3651020000000003,0
28322,466070,2,0.20800000000000002,2496.0,216614,5,4,9.759248000000001,0
28323,456918,3,0.508,2200.0,216614,5,4,6.252345,0
28324,522114,1,0.129,1131.0,216614,5,4,1.7696390000000002,0
28325,361703,1,5.34,33411.05,216614,5,4,7.339845,4
28326,721219,1,0.098,192.5,216614,5,4,1.816712,0
28327,530585,1,0.1,308.0,216614,5,4,1.433357,0
28328,542071,8,0.5,1260.0,216614,5,4,56.09432,0
28329,468143,1,0.51,705.6,216614,5,4,1.152935,0
28330,616669,1,0.3,1500.0,227258,10,5,6.1459660000000005,0
28331,616709,1,0.3,1500.0,227258,10,5,12.084389000000002,0
28332,528306,1,0.107,468.72,227258,10,5,5.123261,0
28333,471988,3,0.321,360.0,227258,10,5,10.471456,0
28334,616668,1,0.3,1500.0,227258,10,5,3.041272,0
28335,460956,3,0.109,340.63,227258,10,5,7.7362400000000004,0
28336,616882,3,0.309,218.88,227258,10,5,16.361209000000002,0
28337,476227,2,0.109,340.63,227258,10,5,7.575211,0
28338,569958,3,0.358,396.0,216608,3,2,7.035325,1
28339,518540,1,0.10400000000000001,1198.8,216608,3,2,9.207798,1
28340,223454,2,0.674,2163.42,216608,3,2,26.765300000000003,1
28341,78563,2,0.382,438.22,216608,3,2,13.035222000000001,1
28342,467516,3,0.321,360.0,216608,3,2,11.388992,1
28343,655884,2,0.593,7722.0,216608,3,2,32.282725,1
28344,277130,3,0.40399999999999997,432.0,216608,3,2,9.372225,1
28345,721607,2,0.38299999999999995,438.22,216608,3,2,6.899293,1
28346,361703,1,5.34,33411.05,216608,3,2,8.030571,4
28347,715941,1,0.51,1951.0,216608,3,2,5.293882,1
28348,7953,1,0.05,484.34,216608,3,2,6.572856000000001,1
28349,325392,4,0.35100000000000003,415.15,216608,3,2,20.013465,1
28350,578432,1,0.27699999999999997,568.75,216608,3,2,2.5595950000000003,1
28351,715968,1,0.51,1951.0,216608,3,2,1.65406,1
28352,296890,3,0.325,360.0,216608,3,2,17.700235000000003,1
28353,522845,3,0.078,753.38,216608,3,2,8.133067,1
28354,452939,1,0.168,173.95,227263,5,3,6.240998,0
28355,452996,1,0.071,207.0,227263,5,3,1.624397,0
28356,452997,1,0.069,207.0,227263,5,3,7.798994,0
28357,653384,1,0.083,784.08,216609,2,2,1.690442,1
28358,431783,1,0.22,397.62,216609,2,2,5.299566,1
28359,5537,1,0.138,2112.5,216609,2,2,2.8446930000000004,1
28360,653365,1,0.10300000000000001,1023.66,216609,2,2,2.391338,1
28361,209734,1,0.25,434.11,216609,2,2,1.292392,1
28362,326407,1,0.239,3042.0,216609,2,2,2.408814,1
28363,358755,3,0.9,6010.65,216609,2,2,47.955469,1
28364,424048,1,1.11,1777.88,216609,2,2,1.508957,1
28365,361703,1,5.34,33411.05,216609,2,2,22.358221,4
28366,425538,1,0.434,775.2,216609,2,2,2.089808,1
28367,194182,2,0.301,2961.84,216609,2,2,12.24538,1
28368,894257,3,0.207,3502.08,216609,2,2,72.309875,1
28369,376101,2,0.884,3114.54,216609,2,2,13.038693,1
28370,517875,1,0.184,1944.0,216609,2,2,6.236396,1
28371,390967,1,0.027000000000000003,230.7,216609,2,2,1.7073770000000001,1
28372,302636,1,1.069,2098.08,216609,1,2,6.748049000000001,1
28373,395811,2,0.026000000000000002,266.0,216609,1,2,4.985954,1
28374,652323,3,1.251,2030.0,216609,1,2,6.5030730000000005,1
28375,446279,1,0.021,115.92,216609,1,2,2.754192,1
28376,468551,1,0.5760000000000001,1188.79,216609,1,2,6.075131000000001,1
28377,566323,4,0.102,139.55,216609,1,2,11.210583000000002,1
28378,654259,3,0.74,2499.0,216609,1,2,49.929224000000005,1
28379,654223,1,1.5390000000000001,21048.3,216609,1,2,8.133554,4
28380,534660,1,0.02,451.44,216609,1,2,4.652126,1
28381,137425,1,1.04,8574.8,216609,1,2,6.613689000000001,1
28382,351598,4,0.297,412.68,216609,1,2,34.003548,1
28383,812922,1,1.67,3614.4,216609,1,2,1.237386,1
28384,97981,4,0.126,358.43,216609,1,2,47.087969,1
28385,361703,1,5.34,33411.05,216609,1,2,18.600875000000002,4
28386,304713,1,0.292,1720.4,216609,1,2,3.312701,1
28387,617589,1,0.293,546.45,216616,6,4,2.7161180000000003,0
28388,605018,1,0.062,122.91,216616,6,4,2.373224,0
28389,707683,1,0.76,1072.77,216616,6,4,2.4202380000000003,0
28390,635901,1,0.071,258.75,216616,6,4,3.962365,0
28391,491833,1,0.196,254.14,216616,6,4,2.482679,0
28392,6978,1,0.12,864.0,216616,6,4,4.589985,0
28393,11241,1,0.08,169.73,216616,6,4,3.7691470000000002,0
28394,447587,1,0.152,311.36,216616,6,4,2.5427750000000002,0
28395,357648,1,0.561,1756.19,216616,6,4,3.9320670000000004,0
28396,235188,1,0.43700000000000006,851.76,216616,6,4,2.277771,0
28397,202185,1,0.14800000000000002,249.75,216616,6,4,13.194742000000002,0
28398,469259,1,0.21,385.0,216616,6,4,2.6158870000000003,0
28399,605065,1,0.3,1487.5,216616,6,4,14.113935000000001,0
28400,596875,1,0.184,466.57,216616,6,4,2.3819920000000003,0
28401,277284,3,0.321,360.0,216616,6,4,21.193778000000002,0
28402,361703,1,5.34,33411.05,216616,6,4,16.41036,4
28403,582999,1,0.006,18.0,216616,6,4,3.323538,0
28404,608688,1,0.038,30.0,227265,6,3,4.669831,0
28405,573207,1,0.237,317.61,227265,6,3,4.046227,0
28406,366555,1,0.022000000000000002,98.1,227265,6,3,18.235025,0
28407,790655,1,0.82,4218.0,227265,6,3,4.87411,0
28408,236137,1,0.019,83.13,227265,6,3,4.555354,0
28409,100762,4,0.1,328.9,216728,11,1,6.230853000000001,1
28410,120885,1,1.08,1651.86,216728,10,1,4.571671,1
28411,276291,1,0.94,1669.26,216728,11,1,2.534272,1
28412,500527,1,0.46,613.13,216728,11,1,2.636388,1
28413,382440,2,8.02,10500.0,216728,9,1,6.483113,4
28414,652325,1,0.914,1562.9,216728,11,1,2.097865,1
28415,99753,3,0.11,202.5,216728,11,1,7.589136000000001,1
28416,244977,1,0.48,613.13,216728,11,1,8.577322,1
28417,809394,1,0.109,184.65,216728,11,1,1.31836,1
28418,460014,4,0.105,194.4,216728,11,1,7.641894000000001,1
28419,140016,1,1.297,1686.25,216728,10,1,5.4233210000000005,1
28420,45953,2,0.34,1242.0,216728,11,1,6.198562000000001,1
28421,676053,1,1.3130000000000002,1508.13,216728,10,1,2.4154280000000004,1
28422,550013,1,0.08,600.0,216728,11,1,3.0634330000000003,1
28423,276188,3,0.12,202.5,216728,11,1,6.635139000000001,1
28424,578794,1,0.8270000000000001,1454.52,216728,10,1,2.4980200000000004,1
28425,812892,1,0.5579999999999999,2786.77,216728,11,1,1.7698600000000002,1
28426,616895,2,0.105,194.4,216728,11,1,5.226209,1
28427,457107,1,0.105,194.4,216728,11,1,6.84025,1
28428,821233,1,0.161,465.0,216728,11,1,5.117850000000001,1
28429,499542,1,0.127,364.5,216728,11,1,1.845704,1
28430,227064,1,0.96,1669.26,216728,11,1,1.486189,1
28431,603863,1,0.08800000000000001,241.22,216728,11,1,2.301224,1
28432,603811,1,0.122,0.2,216728,11,1,3.271744,1
28433,335910,1,1.32,2266.32,216728,10,1,2.037486,1
28434,46479,2,0.11,544.5,216728,11,1,29.162614,1
28435,45762,3,0.1,328.9,216728,11,1,6.837959000000001,1
28436,4728,2,2.066,1737.68,216728,10,1,25.982358,1
28437,450487,1,0.122,279.07,216728,11,1,1.5780470000000002,1
28438,821235,1,0.16,465.0,216728,11,1,2.031362,1
28439,506113,1,0.127,135.98,216728,11,1,2.382476,1
28440,6978,1,0.12,864.0,216728,11,1,6.974131000000001,1
28441,335909,1,1.36,2266.32,216728,10,1,4.500331,1
28442,812891,1,0.5579999999999999,2786.77,216728,11,1,2.357597,1
28443,654334,1,1.797,3089.36,216728,10,1,1.7329070000000002,1
28444,529262,1,1.37,2314.88,216728,10,1,5.018744,1
28445,594598,1,0.166,375.38,216728,11,1,1.9386930000000002,1
28446,427382,1,0.765,2450.0,216728,11,1,5.250288,1
28447,452996,1,0.071,207.0,227265,22,3,2.798528,2
28448,452937,1,0.168,173.95,227265,22,3,9.224236000000001,2
28449,452987,1,0.03,89.54,227265,22,3,3.461806,2
28450,452936,1,0.2,314.71,227265,22,3,3.312676,2
28451,452939,1,0.168,173.95,227265,22,3,4.6460170000000005,2
28452,452997,1,0.069,207.0,227265,22,3,2.569683,2
28453,453121,1,0.015,52.02,227265,22,3,3.8214770000000002,2
28454,453053,1,0.133,193.52,227265,22,3,4.6873890000000005,2
28455,836564,2,0.33899999999999997,498.4,216629,8,4,8.193897,0
28456,278342,1,0.165,477.53,216629,8,4,2.591387,0
28457,748679,1,0.34700000000000003,498.4,216629,8,4,2.725209,0
28458,846689,2,0.015,44.18,216629,8,4,8.712683,0
28459,821247,1,0.16,465.0,216629,8,4,2.360494,0
28460,317476,1,0.34,508.97,216629,8,4,2.204682,0
28461,728761,2,0.024,65.25,216629,8,4,4.4177,0
28462,821233,1,0.161,465.0,216629,8,4,1.45913,0
28463,393282,1,0.175,357.75,216629,8,4,2.363938,0
28464,393923,1,0.326,508.97,216629,8,4,2.70894,0
28465,813252,1,0.077,247.57,216629,8,4,1.9639780000000002,0
28466,618195,1,0.83,1243.37,216629,8,4,1.4186260000000002,0
28467,253176,1,0.179,476.0,216629,8,4,4.245959,0
28468,716473,1,0.18,478.8,216629,8,4,1.364549,0
28469,260626,1,0.132,233.47,216629,8,4,2.351292,0
28470,511183,1,0.016,91.0,216629,8,4,1.807004,0
28471,709008,1,0.341,499.32,216629,8,4,1.5829010000000001,0
28472,470266,1,0.18,810.0,216629,8,4,1.4456490000000002,0
28473,860903,1,0.182,1827.0,216629,8,4,2.629721,0
28474,279080,2,0.179,700.0,216629,8,4,8.500275,0
28475,366555,1,0.022000000000000002,98.1,216629,8,4,2.895308,0
28476,565777,1,0.32799999999999996,908.8,216629,8,4,2.125848,0
28477,821235,1,0.16,465.0,216629,8,4,1.9905890000000002,0
28478,378981,1,0.068,245.07,216629,8,4,24.162685,0
28479,708433,1,0.40299999999999997,528.0,216629,8,4,1.6543020000000002,0
28480,654198,1,0.252,654.5,216629,8,4,1.832797,0
28481,404156,1,0.56,877.5,216629,8,4,2.054754,0
28482,713991,2,0.345,498.4,216629,8,4,5.221714,0
28483,388138,2,0.013000000000000001,102.31,216629,8,4,9.4039,0
28484,380734,1,0.163,477.53,216629,8,4,2.235808,0
28485,651233,1,0.8740000000000001,10761.92,216629,8,4,4.379849,0
28486,722817,2,0.019,21.0,216629,8,4,5.832471,0
28487,253173,1,0.179,476.0,216629,8,4,3.3538880000000004,0
28488,748637,1,0.34600000000000003,498.4,216629,8,4,1.5590510000000002,0
28489,599271,2,0.024,33.6,216629,8,4,4.5360380000000005,0
28490,397004,1,0.013000000000000001,27.51,216629,8,4,3.38669,0
28491,933088,1,0.29,468.0,216629,8,4,2.567638,0
28492,530789,1,0.348,499.32,216629,8,4,3.78722,0
28493,751597,1,0.162,465.0,216629,8,4,2.011562,0
28494,746105,1,0.34600000000000003,498.4,216629,8,4,1.69347,0
28495,477126,2,0.158,1434.12,216638,10,1,14.969515000000001,1
28496,471740,1,0.204,308.14,216638,10,1,3.366299,1
28497,317476,1,0.34,508.97,216638,10,1,9.4878,1
28498,323505,2,0.317,757.02,216638,10,1,13.734659,1
28499,847753,1,0.34600000000000003,498.4,216638,10,1,2.7599470000000004,1
28500,694440,1,0.15,729.6,216638,10,1,2.177042,1
28501,599298,2,0.289,750.75,216638,10,1,4.766933,1
28502,821247,1,0.16,465.0,216638,10,1,2.108953,1
28503,534654,1,0.005,5.88,216638,10,1,8.002987000000001,1
28504,377264,1,0.037000000000000005,82.94,216638,10,1,24.169400000000003,1
28505,713378,1,1.077,1705.54,216638,10,1,1.5141930000000001,1
28506,472423,1,0.025,51.2,216638,10,1,2.279913,1
28507,46016,1,0.019,161.37,216638,10,1,3.785629,1
28508,707156,1,0.34600000000000003,498.4,216638,10,1,1.4381670000000002,1
28509,125481,2,1.07,1646.88,216638,10,1,25.214804,1
28510,604924,1,0.384,925.12,216638,10,1,2.307084,1
28511,467142,2,0.11199999999999999,172.8,216638,10,1,12.103047,1
28512,275727,1,0.33,710.5,216638,10,1,5.615247,1
28513,476753,1,0.35,535.28,216638,10,1,2.8132650000000003,1
28514,523129,1,1.06,2036.04,216638,10,1,3.4970660000000002,1
28515,472808,1,0.08199999999999999,177.61,216638,10,1,4.3273,1
28516,43048,1,0.317,575.0,216638,10,1,7.088904,1
28517,979695,1,0.07200000000000001,412.97,216638,10,1,3.6605100000000004,1
28518,500546,1,0.158,465.0,216638,10,1,18.514408,1
28519,740450,1,0.040999999999999995,82.96,216638,10,1,7.174796000000001,1
28520,458325,1,0.436,713.44,216638,10,1,3.605229,1
28521,353602,2,0.024,331.2,216638,10,1,7.323256000000001,1
28522,317383,1,0.43,889.2,216638,10,1,6.1707410000000005,1
28523,45860,1,0.12,461.7,216638,10,1,6.345795000000001,1
28524,822365,1,0.214,320.11,216638,10,1,3.3742310000000004,1
28525,10055,1,1.26,1505.0,216638,10,1,4.962540000000001,1
28526,748679,1,0.34700000000000003,498.4,218797,2,4,3.6078750000000004,0
28527,798500,1,0.275,783.9,218797,2,4,4.005134,0
28528,41162,1,0.821,1967.23,218797,2,4,4.4544880000000004,0
28529,704926,1,0.2,450.0,218797,2,4,6.837382000000001,0
28530,746105,1,0.34600000000000003,498.4,218797,2,4,3.5730000000000004,0
28531,606413,1,0.29100000000000004,459.17,218797,2,4,4.993844,0
28532,718401,1,0.174,989.33,218797,2,4,4.600411,0
28533,588999,4,0.109,311.9,218797,2,4,15.870705000000001,0
28534,404882,1,0.285,668.54,218797,2,4,6.8777610000000005,0
28535,450074,2,0.568,2163.42,218797,2,4,24.541475000000002,0
28536,375377,1,0.293,441.0,218797,2,4,4.848408,0
28537,820725,1,0.5589999999999999,1093.37,218797,2,4,5.210190000000001,0
28538,358994,1,4.167,27266.85,218797,2,4,12.605947,4
28539,825314,1,0.344,571.82,218797,2,4,10.241570000000001,0
28540,313231,1,0.059000000000000004,509.36,212900,11,1,1.3074080000000001,1
28541,389684,1,0.115,349.2,212900,11,1,26.513483,1
28542,652258,1,0.079,360.45,212900,11,1,0.9320470000000001,1
28543,331876,1,0.10400000000000001,280.8,212900,11,1,7.088175000000001,1
28544,654259,1,0.74,2499.0,212900,11,1,4.858922000000001,1
28545,389521,1,0.09300000000000001,331.5,212900,11,1,23.584547,1
28546,654223,1,1.5390000000000001,21048.3,212900,11,1,24.778305000000003,4
28547,582446,1,0.311,453.75,212900,11,1,1.33671,1
28548,715956,1,0.02,116.0,212900,11,1,1.7917960000000002,1
28549,6507,1,0.07,176.23,212900,11,1,1.2475610000000001,1
28550,503417,1,0.086,224.72,212900,11,1,1.863051,1
28551,523607,1,0.031,134.78,218800,8,4,4.557993000000001,0
28552,524257,1,0.293,546.45,218800,8,4,3.4143090000000003,0
28553,653431,1,1.527,3182.4,218800,7,4,10.833323,0
28554,594430,2,0.5670000000000001,4512.5,218800,7,4,17.639177,0
28555,741204,2,0.153,1579.82,218800,8,4,6.923881000000001,0
28556,811410,3,0.142,989.33,218800,8,4,8.262378,0
28557,608045,1,0.293,546.45,218800,8,4,3.5517730000000003,0
28558,596875,3,0.184,466.57,218800,8,4,7.092683,0
28559,553994,2,1.5719999999999998,3276.0,218800,7,4,17.283612,0
28560,557795,1,2.695,6961.03,218800,7,4,7.405668,0
28561,456809,2,0.11800000000000001,1606.88,218800,7,4,5.247549,0
28562,848817,3,1.01,1432.2,218800,7,4,27.835566,0
28563,505899,3,0.58,997.15,218800,6,4,13.304321000000002,0
28564,606413,1,0.29100000000000004,459.17,218800,8,4,4.714603,0
28565,465654,1,0.29,459.17,218800,8,4,2.908493,0
28566,369486,3,0.2,454.14,218800,7,4,24.63466,0
28567,109763,1,0.045,1728.0,218800,8,4,7.194889000000001,0
28568,485029,3,0.122,297.16,218800,8,4,29.069463000000002,0
28569,814908,1,0.466,726.64,218800,8,4,3.3630150000000003,0
28570,285832,3,0.109,317.86,218800,8,4,19.426056000000003,0
28571,485601,1,0.122,297.16,218800,8,4,3.137435,0
28572,343488,3,0.342,654.24,218800,8,4,13.106025,0
28573,445957,2,0.45299999999999996,749.92,218800,8,4,11.852257000000002,0
28574,194249,1,0.115,213.34,218800,8,4,1.583787,0
28575,415362,2,0.018000000000000002,576.0,218800,8,4,8.612250000000001,0
28576,159486,1,1.05,1705.73,218800,7,4,4.5016110000000005,0
28577,811435,3,0.14,989.33,218800,8,4,6.320198,0
28578,462492,4,0.07200000000000001,1354.5,218800,8,4,20.934281000000002,0
28579,435133,2,5.1080000000000005,6930.0,218800,6,4,29.730376000000003,4
28580,343488,3,0.342,654.24,218800,8,4,21.237924,0
28581,605217,1,0.132,626.26,218800,8,4,4.851791,0
28582,969398,1,0.5770000000000001,1014.3,218800,8,4,7.616357000000001,0
28583,542071,8,0.5,1260.0,218800,6,4,39.678089,0
28584,358343,1,1.213,6515.1,218800,7,4,8.497277,0
28585,281850,6,0.17,687.5,218800,8,4,14.708669,0
28586,372031,2,0.29100000000000004,459.17,218800,8,4,7.356925,0
28587,548881,1,0.109,198.45,218800,8,4,6.90327,0
28588,798535,1,0.456,783.0,218800,8,4,4.005674,0
28589,268003,2,0.21899999999999997,2760.91,218800,8,4,8.6339,0
28590,508580,3,0.18,388.7,218800,8,4,11.750867000000001,0
28591,979695,1,0.07200000000000001,412.97,218800,8,4,3.945618,0
28592,464190,1,0.445,3563.56,218800,8,4,4.76187,0
28593,347700,1,0.45899999999999996,749.92,218800,8,4,4.422004,0
28594,465655,2,0.28800000000000003,459.17,218800,8,4,9.048393,0
28595,969395,2,0.667,1205.02,218800,7,4,10.122169000000001,0
28596,478814,2,0.02,28.67,213053,13,5,10.954423,0
28597,334151,1,0.077,1791.7,213053,13,5,4.8174220000000005,0
28598,367275,4,0.019,10.5,213053,13,5,32.708892,0
28599,606830,1,0.276,447.37,213053,13,5,6.569302,0
28600,250899,1,0.07200000000000001,211.6,213053,13,5,3.9828930000000002,0
28601,325318,3,0.073,642.4,213053,13,5,10.023854,0
28602,435604,1,0.11900000000000001,123.42,213053,13,5,29.090660000000003,0
28603,196068,1,0.85,1880.19,213053,13,5,6.284016,0
28604,992825,4,0.019,21.0,213053,13,5,25.377912000000002,0
28605,23653,1,0.046,245.63,213053,13,5,5.737474000000001,0
28606,358876,1,0.015,52.92,213053,13,5,5.589089,0
28607,453136,1,0.069,211.6,213053,13,5,6.765588,0
28608,7017,1,0.08800000000000001,896.33,213053,13,5,7.318586000000001,0
28609,155777,1,0.023,171.36,213053,13,5,6.473191000000001,0
28610,581684,2,0.11599999999999999,387.6,218803,3,2,10.444102,1
28611,341442,2,1.063,1663.2,218803,3,2,13.43304,1
28612,350252,2,0.22,960.96,218803,3,2,11.240198000000001,1
28613,485570,2,0.124,297.16,218803,3,2,13.7901,1
28614,651233,1,0.8740000000000001,10761.92,218803,3,2,4.558459,1
28615,821247,1,0.16,465.0,218803,3,2,9.98649,1
28616,821235,1,0.16,465.0,218803,3,2,4.240251000000001,1
28617,435181,1,0.98,2873.56,218803,3,2,6.626639000000001,1
28618,892791,1,0.336,570.02,218803,3,2,5.465307,1
28619,852583,2,0.48,1062.5,218803,3,2,12.798489,1
28620,103643,2,0.55,1148.16,218803,3,2,11.637256,1
28621,41162,1,0.821,1967.23,218803,3,2,4.027224,1
28622,46262,1,0.5720000000000001,844.1,218803,3,2,4.719403000000001,1
28623,320510,1,0.836,1928.21,218803,3,2,3.325434,1
28624,387080,1,0.442,710.22,218803,3,2,3.12869,1
28625,508265,2,0.5720000000000001,844.1,218803,3,2,12.576452000000002,1
28626,187002,2,0.115,380.63,218803,3,2,9.31221,1
28627,891982,1,0.284,588.0,218803,3,2,2.698709,1
28628,605217,2,0.132,626.26,218803,3,2,9.868555,1
28629,128247,1,0.342,639.54,218803,3,2,4.838133,1
28630,530789,5,0.348,499.32,218803,3,2,18.213326000000002,1
28631,595420,1,2.56,27450.58,218803,3,2,8.131389,4
28632,93388,1,0.57,1295.53,218803,3,2,3.431179,1
28633,58781,1,0.08,1800.0,218803,3,2,3.9112980000000004,1
28634,557796,1,2.455,6935.06,212839,2,1,4.009426,1
28635,557795,1,2.695,6961.03,212839,2,1,4.003448000000001,1
28636,285832,1,0.109,317.86,218807,3,3,5.884877,0
28637,821235,1,0.16,465.0,218807,3,3,6.890481,0
28638,472781,2,0.21,866.52,218807,3,3,4.0661700000000005,0
28639,254539,1,0.162,465.0,218807,3,3,8.519542000000001,0
28640,425919,17,1.08,1117.8,213403,8,4,54.377361,0
28641,425919,18,1.08,1117.8,213403,7,4,66.39469100000001,0
28642,425919,13,1.08,1117.8,213403,6,4,24.379505,0
28643,506965,1,0.187,515.28,213403,6,4,3.63451,0
28644,10055,1,1.26,1505.0,213403,6,4,1.5843900000000002,0
28645,654223,1,1.5390000000000001,21048.3,213403,6,4,3.5033320000000003,4
28646,325392,1,0.35100000000000003,415.15,213403,6,4,1.387086,0
28647,917867,1,0.038,37.5,213403,6,4,2.510431,0
